 AA, 128.992714, 4.774357, 0.000083, 0.000017, 0.000066,  SHVR, 118.916250, 4.339250, 0.000038, 0.000007 ,0.000031
 AA, 103.134400, 4.342700, 0.000096, 0.000016, 0.000080,  SHVR, 91.893100, 4.106900, 0.000042, 0.000007 ,0.000035
 AA, 102.370031, 4.346375, 0.000105, 0.000017, 0.000088,  SHVR, 93.522750, 4.038875, 0.000046, 0.000009 ,0.000037
 AA, 118.632235, 4.314941, 0.000110, 0.000019, 0.000091,  SHVR, 105.711333, 3.757667, 0.000050, 0.000009 ,0.000041
 AA, 113.918694, 4.074028, 0.000104, 0.000016, 0.000088,  SHVR, 97.222000, 3.377000, 0.000056, 0.000009 ,0.000046
 AA, 90.639132, 3.239974, 0.000101, 0.000017, 0.000083,  SHVR, 63.926500, 2.435000, 0.000057, 0.000013 ,0.000044
 GVWY, 92.370895, 9.021579, 0.000016, 0.000003, 0.000013,  ZIC, 78.021000, 2.889500, 0.000040, 0.000011 ,0.000029
 GVWY, 74.003083, 9.053056, 0.000016, 0.000003, 0.000012,  ZIC, 62.577000, 2.439500, 0.000035, 0.000009 ,0.000026
 GVWY, 110.266294, 8.414529, 0.000018, 0.000004, 0.000014,  ZIC, 102.012667, 3.108500, 0.000038, 0.000009 ,0.000029
 GVWY, 103.606688, 8.700625, 0.000015, 0.000003, 0.000012,  ZIC, 89.698625, 3.164125, 0.000029, 0.000009 ,0.000021
 GVWY, 100.401467, 8.607733, 0.000015, 0.000004, 0.000011,  ZIC, 83.628400, 2.762200, 0.000028, 0.000008 ,0.000020
 GVWY, 114.546000, 8.524679, 0.000015, 0.000004, 0.000011,  ZIC, 99.614833, 2.989500, 0.000026, 0.000007 ,0.000019
 GVWY, 104.261269, 8.518885, 0.000015, 0.000004, 0.000011,  ZIC, 85.895643, 2.666357, 0.000024, 0.000007 ,0.000017
 GVWY, 88.211667, 8.396792, 0.000014, 0.000004, 0.000011,  ZIC, 62.467813, 2.447938, 0.000023, 0.000007 ,0.000016
 GVWY, 96.030409, 8.328182, 0.000015, 0.000004, 0.000011,  ZIC, 68.630167, 2.548000, 0.000022, 0.000007 ,0.000015
 GVWY, 124.822900, 8.231600, 0.000014, 0.000004, 0.000011,  ZIC, 98.544250, 2.864950, 0.000022, 0.000007 ,0.000016
 GVWY, 93.793722, 8.114389, 0.000015, 0.000004, 0.000011,  ZIC, 63.778455, 2.391591, 0.000021, 0.000007 ,0.000014
 GVWY, 96.830625, 8.196250, 0.000014, 0.000004, 0.000010,  ZIC, 61.775792, 2.301958, 0.000020, 0.000007 ,0.000014
 GVWY, 125.069143, 7.941429, 0.000015, 0.000004, 0.000011,  ZIC, 93.323308, 2.690154, 0.000021, 0.000007 ,0.000014
 GVWY, 104.417250, 8.156667, 0.000014, 0.000004, 0.000010,  ZIC, 67.070679, 2.270571, 0.000019, 0.000006 ,0.000013
 GVWY, 109.442400, 7.966600, 0.000015, 0.000004, 0.000010,  ZIC, 69.661333, 2.280500, 0.000018, 0.000006 ,0.000012
 GVWY, 123.410375, 7.776375, 0.000014, 0.000004, 0.000010,  ZIC, 83.287281, 2.363906, 0.000018, 0.000006 ,0.000012
 GVWY, 112.482833, 7.706500, 0.000014, 0.000004, 0.000010,  ZIC, 63.494647, 2.117971, 0.000017, 0.000006 ,0.000011
 GVWY, 135.843500, 7.419750, 0.000014, 0.000004, 0.000010,  ZIC, 86.964611, 2.386028, 0.000017, 0.000006 ,0.000011
 GVWY, 137.782500, 7.148500, 0.000014, 0.000004, 0.000010,  ZIC, 78.453132, 2.215447, 0.000017, 0.000006 ,0.000010
 GVWY, 123.920605, 11.241947, 0.000020, 0.000004, 0.000016,  ZIP, 138.550000, 6.008500, 0.000041, 0.000007 ,0.000034
 GVWY, 153.288750, 11.107611, 0.000020, 0.000004, 0.000016,  ZIP, 175.394750, 6.383500, 0.000038, 0.000006 ,0.000032
 GVWY, 156.788618, 10.839794, 0.000019, 0.000004, 0.000015,  ZIP, 172.955000, 6.256167, 0.000036, 0.000006 ,0.000030
 GVWY, 149.157656, 10.754656, 0.000019, 0.000004, 0.000015,  ZIP, 156.403250, 6.041625, 0.000035, 0.000006 ,0.000029
 GVWY, 168.905267, 10.486267, 0.000018, 0.000004, 0.000014,  ZIP, 163.534700, 5.839000, 0.000033, 0.000006 ,0.000027
 GVWY, 141.985571, 10.291964, 0.000018, 0.000004, 0.000014,  ZIP, 135.585833, 5.740917, 0.000032, 0.000006 ,0.000026
 GVWY, 118.322115, 10.092731, 0.000017, 0.000004, 0.000013,  ZIP, 105.513643, 5.154643, 0.000030, 0.000006 ,0.000025
 GVWY, 147.728542, 9.849083, 0.000017, 0.000004, 0.000013,  ZIP, 128.067875, 5.320625, 0.000030, 0.000006 ,0.000024
 GVWY, 164.409000, 9.755864, 0.000017, 0.000004, 0.000013,  ZIP, 130.572389, 5.059722, 0.000028, 0.000006 ,0.000023
 GVWY, 175.314800, 9.444800, 0.000016, 0.000004, 0.000012,  ZIP, 132.276000, 4.863700, 0.000027, 0.000006 ,0.000022
 GVWY, 175.691944, 9.284500, 0.000016, 0.000004, 0.000012,  ZIP, 126.277318, 4.648955, 0.000026, 0.000006 ,0.000021
 GVWY, 131.225500, 8.595750, 0.000015, 0.000004, 0.000011,  ZIP, 87.990958, 3.945208, 0.000027, 0.000006 ,0.000022
 GVWY, 124.348571, 5.689500, 0.000016, 0.000005, 0.000011,  ZIP, 86.017808, 2.854538, 0.000031, 0.000006 ,0.000026
 GVWY, 116.680417, 5.691167, 0.000015, 0.000005, 0.000011,  ZIP, 74.458107, 2.685964, 0.000029, 0.000005 ,0.000024
 GVWY, 160.496800, 5.647500, 0.000015, 0.000005, 0.000010,  ZIP, 91.857100, 2.558833, 0.000027, 0.000005 ,0.000022
 GVWY, 136.653750, 5.822750, 0.000015, 0.000005, 0.000010,  ZIP, 73.680375, 2.288312, 0.000024, 0.000005 ,0.000019
 GVWY, 88.350000, 5.827333, 0.000015, 0.000005, 0.000010,  ZIP, 40.008235, 1.707882, 0.000020, 0.000004 ,0.000016
 GVWY, 131.872500, 5.659500, 0.000017, 0.000006, 0.000011,  ZIP, 62.314111, 1.975250, 0.000022, 0.000005 ,0.000017
 GVWY, 102.119000, 5.666500, 0.000017, 0.000006, 0.000011,  ZIP, 40.727158, 1.566079, 0.000019, 0.000005 ,0.000014
 GDX, 276.942500, 7.022000, 0.000495, 0.000473, 0.000022,  GVWY, 171.823842, 11.217079, 0.000018, 0.000004 ,0.000014
 GDX, 161.338500, 5.797750, 0.000466, 0.000445, 0.000020,  GVWY, 113.687972, 10.930528, 0.000016, 0.000004 ,0.000013
 GDX, 217.365000, 5.842000, 0.000445, 0.000425, 0.000020,  GVWY, 160.817412, 10.491059, 0.000015, 0.000003 ,0.000011
 GDX, 148.030500, 5.407500, 0.000481, 0.000462, 0.000018,  GVWY, 110.825656, 10.277938, 0.000014, 0.000003 ,0.000011
 GDX, 201.895100, 5.480400, 0.000503, 0.000485, 0.000018,  GVWY, 155.665767, 10.175067, 0.000014, 0.000003 ,0.000011
 GDX, 160.844667, 4.652250, 0.001484, 0.001379, 0.000106,  GVWY, 123.424964, 8.360643, 0.000059, 0.000011 ,0.000048
 GDX, 56.731929, 2.178214, 0.003539, 0.003213, 0.000326,  GVWY, 50.601154, 3.806923, 0.000186, 0.000037 ,0.000149
 GDX, 53.666875, 1.939062, 0.003528, 0.003216, 0.000311,  GVWY, 53.670792, 3.582083, 0.000191, 0.000039 ,0.000152
 GDX, 41.331333, 1.648333, 0.003706, 0.003417, 0.000289,  GVWY, 46.167364, 3.298636, 0.000192, 0.000035 ,0.000156
