AA- Wins: 0 Total: 0, GDX- Wins: 90 Total: 18247, ZIC- Wins: 410 Total: 54154, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 92 Total: 4487, ZIC- Wins: 408 Total: 17846, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 105 Total: 3447, ZIC- Wins: 395 Total: 11296, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 77 Total: 5692, ZIC- Wins: 423 Total: 15718, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 86 Total: 7525, ZIC- Wins: 414 Total: 17508, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 106 Total: 6757, ZIC- Wins: 394 Total: 14159, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 146 Total: 12055, ZIC- Wins: 354 Total: 18436, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 162 Total: 9938, ZIC- Wins: 338 Total: 13889, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 186 Total: 8042, ZIC- Wins: 314 Total: 10061, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 234 Total: 12137, ZIC- Wins: 266 Total: 12740, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 295 Total: 19231, ZIC- Wins: 205 Total: 17172, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 324 Total: 20709, ZIC- Wins: 176 Total: 16325, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 363 Total: 24805, ZIC- Wins: 137 Total: 17398, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 394 Total: 32603, ZIC- Wins: 106 Total: 21070, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 381 Total: 37893, ZIC- Wins: 119 Total: 24194, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 416 Total: 32482, ZIC- Wins: 84 Total: 16641, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 362 Total: 52920, ZIC- Wins: 138 Total: 28099, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 329 Total: 66692, ZIC- Wins: 171 Total: 29963, ZIP- Wins: 0, Total: 0
AA- Wins: 241 Total: 77743, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 259, Total: 89956
AA- Wins: 211 Total: 121207, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 289, Total: 145004
AA- Wins: 217 Total: 98663, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 283, Total: 111509
AA- Wins: 223 Total: 120005, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 277, Total: 130888
AA- Wins: 214 Total: 102557, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 286, Total: 112481
AA- Wins: 227 Total: 127924, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 273, Total: 133176
AA- Wins: 214 Total: 126163, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 286, Total: 133142
AA- Wins: 195 Total: 77009, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 305, Total: 85196
AA- Wins: 209 Total: 131975, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 291, Total: 138577
AA- Wins: 208 Total: 94605, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 292, Total: 101281
AA- Wins: 246 Total: 126081, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 254, Total: 124213
AA- Wins: 211 Total: 97403, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 289, Total: 102886
AA- Wins: 232 Total: 113434, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 268, Total: 112800
AA- Wins: 238 Total: 112188, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 262, Total: 112356
AA- Wins: 247 Total: 86073, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 253, Total: 83960
AA- Wins: 260 Total: 87429, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 240, Total: 81179
AA- Wins: 268 Total: 87659, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 232, Total: 75724
AA- Wins: 272 Total: 114939, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 228, Total: 97281
AA- Wins: 250 Total: 103593, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 250, Total: 83928
