AA- Wins: 360 Total: 96168, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 140, Total: 72254
AA- Wins: 299 Total: 73909, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 201, Total: 54697
AA- Wins: 380 Total: 83258, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 120, Total: 58538
AA- Wins: 406 Total: 120855, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 94, Total: 83389
AA- Wins: 391 Total: 75521, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 109, Total: 48312
AA- Wins: 427 Total: 105511, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 73, Total: 66118
AA- Wins: 390 Total: 80136, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 110, Total: 50641
AA- Wins: 448 Total: 125602, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 52, Total: 70279
AA- Wins: 462 Total: 124619, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 38, Total: 71963
AA- Wins: 449 Total: 146875, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 51, Total: 76338
AA- Wins: 387 Total: 92557, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 113, Total: 42975
AA- Wins: 456 Total: 144925, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 44, Total: 61693
AA- Wins: 430 Total: 148433, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 70, Total: 65971
AA- Wins: 403 Total: 138275, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 97, Total: 50283
AA- Wins: 321 Total: 131915, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 179, Total: 34687
