AA- Wins: 0 Total: 0, GDX- Wins: 418 Total: 29313, ZIC- Wins: 82 Total: 14764, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 357 Total: 56833, ZIC- Wins: 143 Total: 30507, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 311 Total: 52518, ZIC- Wins: 189 Total: 25385, ZIP- Wins: 0, Total: 0
AA- Wins: 214 Total: 136964, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 286, Total: 170482
AA- Wins: 220 Total: 116062, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 280, Total: 135374
AA- Wins: 191 Total: 83040, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 309, Total: 99869
AA- Wins: 196 Total: 119315, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 304, Total: 137776
AA- Wins: 203 Total: 71928, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 297, Total: 82385
AA- Wins: 193 Total: 79528, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 307, Total: 90527
AA- Wins: 197 Total: 79981, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 303, Total: 89802
AA- Wins: 205 Total: 94672, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 295, Total: 104634
AA- Wins: 216 Total: 105540, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 284, Total: 110611
AA- Wins: 220 Total: 117659, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 280, Total: 123455
AA- Wins: 230 Total: 117586, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 270, Total: 118905
AA- Wins: 248 Total: 106440, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 252, Total: 104190
AA- Wins: 290 Total: 96799, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 210, Total: 90135
AA- Wins: 273 Total: 92050, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 227, Total: 85309
AA- Wins: 283 Total: 120678, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 217, Total: 110240
AA- Wins: 261 Total: 114615, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 239, Total: 103381
AA- Wins: 255 Total: 65487, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 245, Total: 60882
AA- Wins: 258 Total: 38747, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 242, Total: 33973
AA- Wins: 259 Total: 59502, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 241, Total: 43897
